timestamp,est_x,est_y,est_z,est_qx,est_qy,est_qz,est_qw,gt_x,gt_y,gt_z,gt_qx,gt_qy,gt_qz,gt_qw
1700000000.255000114,0.000019621,0.000091164,-0.000000000,-0.000867969,-0.000882042,0.000007601,0.999999234,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.259999990,-0.000932111,-0.001306490,-0.000000027,0.000410114,-0.001750260,0.000004107,0.999998384,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.265000105,-0.001351033,-0.001250321,-0.000000195,0.000358521,-0.002130793,-0.000004617,0.999997666,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.269999981,-0.003062562,-0.002033873,-0.000000089,0.001073705,-0.003690426,-0.000014487,0.999992614,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.275000095,-0.001880387,-0.001047068,0.000000520,0.000172513,-0.002607683,-0.000016880,0.999996585,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.279999971,0.000350917,-0.002342040,0.000001119,0.001356226,-0.000569288,0.000024436,0.999998918,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.285000086,-0.000940515,0.000955539,0.000001174,-0.001654432,-0.001747431,-0.000031028,0.999997104,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.289999962,-0.002867775,-0.001097676,0.000000940,0.000221082,-0.003503953,-0.000026791,0.999993836,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.295000076,-0.001948676,-0.001948783,0.000000974,0.000998447,-0.002661612,-0.000022142,0.999995959,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.299999952,-0.001087919,-0.002693420,0.000001352,0.001677589,-0.001874108,-0.000012636,0.999996837,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.305000067,-0.000222598,-0.002781708,0.000001044,0.001756134,-0.001083637,-0.000023729,0.999997871,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
1700000000.309999943,-0.002251225,-0.003978925,0.000000628,0.002845261,-0.002932735,-0.000038622,0.999991651,0.000000000,0.000000000,0.652500000,0.000000000,0.000000000,0.000000000,1.000000000
